...1,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q31,Q32_1,Q32_2,Q34,Q35,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_9,Q2.1_10,Q2.1_DO,Q3.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.2_DO,Q3.2,Q4,Q5,Q5_3_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q10,Q11,Q12,FL_35_DO,ill_honest,undoc_honest,honest,ill_hardworking,undoc_hardworking,hardworking,ill_unlawful,undoc_unlawful,unlawful,ill_violent,undoc_violent,violent,ill_intelligent,undoc_intelligent,intelligent,ill_uneducated,undoc_uneducated,uneducated,ill_lazy,undoc_lazy,lazy,ill_immoral,undoc_immoral,immoral,ill_loyal,undoc_loyal,loyal,ill_responsible,undoc_responsible,responsible,ID,Treatment,Response,Hispanic/Latino,Not Hispanic/Latino,Latin America,Europe,Middle East,Asia,Third-world/poor country,Construction,Food,Gardener,Maid,Unemployed,Job Americans Don't Want,Hardworking,Honest,Loyal,Intelligent,Responsible,Immoral,Lazy,Uneducated,Unlawful,Violent,Family-oriented,Religious/church-going,Poor/low socio-economic status,Stealing American's Jobs,Seeking welfare,Better life,Fleeing/escaping hardship,"No ""typical"" unauthorized immigrant",Criticize US immigration process,"Risk-taking, brave",Contributions to U.S.,Are trying or should try to become legal,Nobody illegal on stolen land,US doesn't treat well,American dream,Unfair/disrespectful to legal immigrants and citizens,Anti-unauthorized immigration = racism,Respondent talks about their connection/experience,Opposition to terminology
NA,11/17/20 18:46,11/17/20 18:48,100,109,TRUE,11/17/20 18:48,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,3,5 (very well),2,1 (not well at all),4,1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Lazy|Violent|Loyal|Honest|Responsible|Intelligent|Immoral|Uneducated|Hardworking|Unlawful,"Coming from a family of illegal immigrants, I have a favorable view of them and know they work very hard just to have better opportunities.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female,NA,Other,Yes,Democrat,NA,NA,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C3,3,NA,3,5,NA,5,2,NA,2,1,NA,1,4,NA,4,1,NA,1,1,NA,1,1,NA,1,5,NA,5,5,NA,5,f4NRy,T3,"Coming from a family of illegal immigrants, I have a favorable view of them and know they work very hard just to have better opportunities.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,11/17/20 18:36,11/17/20 18:59,100,1367,TRUE,11/17/20 18:59,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,3,3,4,3,3,3,3,1 (not well at all),3,2,Immoral|Loyal|Responsible|Intelligent|Uneducated|Hardworking|Violent|Unlawful|Lazy|Honest,I understand why they would come here illegally but I do not approve of the method. I still see them as human beings and do not treat them any differently,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male,NA,White,No,Republican,NA,NA,Conservative,NA,"My parents, grandparents and I were all born in the USA.",C5,3,NA,3,3,NA,3,4,NA,4,3,NA,3,3,NA,3,3,NA,3,3,NA,3,1,NA,1,3,NA,3,2,NA,2,23f5M,T5,I understand why they would come here illegally but I do not approve of the method. I still see them as human beings and do not treat them any differently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 18:46,11/17/20 18:59,100,799,TRUE,11/17/20 18:59,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,1 (not well at all),2,2,2,Immoral|Uneducated|Intelligent|Loyal|Lazy|Unlawful|Responsible|Hardworking|Violent|Honest,Probably just someone looking for a better life on average.,21,Male,NA,White,No,Democrat,NA,NA,"Moderate, middle of the road",Moderate,"I was born in the USA, but at least one of my parents is an immigrant",C2,NA,2,2,NA,3,3,NA,3,3,NA,2,2,NA,3,3,NA,3,3,NA,1,1,NA,2,2,NA,2,2,NA,2,2,YPfxF,T2,Probably just someone looking for a better life on average.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 19:09,11/17/20 19:12,100,131,TRUE,11/17/20 19:12,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),4,1 (not well at all),3,3,1 (not well at all),1 (not well at all),3,5 (very well),Unlawful|Hardworking|Lazy|Responsible|Honest|Violent|Immoral|Uneducated|Intelligent|Loyal,Hard workers who take jobs that no white American ever would,18,Female,NA,White,No,Independent,NA,Closer to Democratic Party,Slightly liberal,NA,Other,C4,NA,5,5,NA,5,5,NA,4,4,NA,1,1,NA,3,3,NA,3,3,NA,1,1,NA,1,1,NA,3,3,NA,5,5,nbSrv,T4,Hard workers who take jobs that no white American ever would,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 19:11,11/17/20 19:18,100,447,TRUE,11/17/20 19:18,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",10/17/20,3,4,2,2,3,2,1 (not well at all),3,3,4,Unlawful|Uneducated|Loyal|Honest|Immoral|Violent|Intelligent|Lazy|Hardworking|Responsible,"Although I havent had much experience with illegal immigrants nor do I know a lot about this topic, but the few individuals I do know, work extremely hard and do their part to support themselves and their family financially and end up doing jobs many Americans do not want to do.  They also work extremely hard to get their visas and try their hardest to become legal, but that sometimes get extremely costly and nerve-racking.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female,NA,White,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C3,3,NA,3,4,NA,4,2,NA,2,2,NA,2,3,NA,3,2,NA,2,1,NA,1,3,NA,3,3,NA,3,4,NA,4,nLaYY,T3,"Although I havent had much experience with illegal immigrants nor do I know a lot about this topic, but the few individuals I do know, work extremely hard and do their part to support themselves and their family financially and end up doing jobs many Americans do not want to do. They also work extremely hard to get their visas and try their hardest to become legal, but that sometimes get extremely costly and nerve-racking.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
NA,11/17/20 19:25,11/17/20 19:31,100,402,TRUE,11/17/20 19:31,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),4,2,1 (not well at all),1 (not well at all),5 (very well),4,Hardworking|Responsible|Uneducated|Honest|Lazy|Loyal|Intelligent|Violent|Unlawful|Immoral,"I think that they are very hard working, loyal, and misunderstood.",20,Female,NA,White,Yes,Democrat,NA,NA,Extremely liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C6,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,4,4,NA,2,2,NA,1,1,NA,1,1,NA,5,5,NA,4,4,NfwRf,T6,"I think that they are very hard working, loyal, and misunderstood.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 20:06,11/17/20 20:08,100,119,TRUE,11/17/20 20:08,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,NA,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,5 (very well),5 (very well),1 (not well at all),1 (not well at all),4,1 (not well at all),1 (not well at all),1 (not well at all),4,5 (very well),Intelligent|Lazy|Immoral|Unlawful|Violent|Loyal|Responsible|Uneducated|Hardworking|Honest,A person who just wants a better life and moves to a new country to pursue that.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female,NA,"White,Asian",No,Independent,NA,Closer to Democratic Party,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C1,5,NA,5,5,NA,5,1,NA,1,1,NA,1,4,NA,4,1,NA,1,1,NA,1,1,NA,1,4,NA,4,5,NA,5,NMkqJ,T1,A person who just wants a better life and moves to a new country to pursue that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 20:19,11/17/20 20:22,100,164,TRUE,11/17/20 20:22,anonymous,EN,NA,Yes,Yes,NA,11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),2,1 (not well at all),4,2,1 (not well at all),3,4,4,Uneducated|Unlawful|Intelligent|Violent|Immoral|Honest|Loyal|Responsible|Lazy|Hardworking,"A typical undocumented immigrant come to the Unitd States for a better life and for the money so they can provide food and shelter for their family. Therefore, the are hardworking and work all day all night trying to earn money even though they get paid a little bit.",19,Female,NA,Asian,No,Independent,NA,Closer to Republican Party,"Moderate, middle of the road",Moderate,"I was born in the USA, but at least one of my parents is an immigrant",C2,NA,3,3,NA,5,5,NA,2,2,NA,1,1,NA,4,4,NA,2,2,NA,1,1,NA,3,3,NA,4,4,NA,4,4,mNyVy,T2,"A typical undocumented immigrant come to the Unitd States for a better life and for the money so they can provide food and shelter for their family. Therefore, the are hardworking and work all day all night trying to earn money even though they get paid a little bit.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 20:38,11/17/20 20:41,100,195,TRUE,11/17/20 20:41,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,2,4,4,2,3,4,1 (not well at all),2,3,3,Immoral|Uneducated|Unlawful|Intelligent|Lazy|Responsible|Honest|Loyal|Hardworking|Violent,I believe that many illegal immigrants come to the United States out of desperation and intend no harm to the American public or its institutions and rather are just trying to provide for themselves as they are leaving conditions in which this wasn't possible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male,NA,White,No,Independent,NA,Neither,"Moderate, middle of the road",Moderate,"My parents, grandparents and I were all born in the USA.",C5,2,NA,2,4,NA,4,4,NA,4,2,NA,2,3,NA,3,4,NA,4,1,NA,1,2,NA,2,3,NA,3,3,NA,3,wTtMC,T5,I believe that many illegal immigrants come to the United States out of desperation and intend no harm to the American public or its institutions and rather are just trying to provide for themselves as they are leaving conditions in which this wasn't possible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 20:39,11/17/20 20:41,100,108,TRUE,11/17/20 20:41,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),NA,1 (not well at all),1 (not well at all),4,1 (not well at all),1 (not well at all),1 (not well at all),3,4,Lazy|Intelligent|Responsible|Hardworking|Violent|Immoral|Loyal|Uneducated|Unlawful|Honest,I think undocumented people come to America for a better life. So I am think we should welcome them all.,22,Female,NA,Black or African American,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C6,NA,5,5,NA,NA,NA,NA,1,1,NA,1,1,NA,4,4,NA,1,1,NA,1,1,NA,1,1,NA,3,3,NA,4,4,m7vCB,T6,I think undocumented people come to America for a better life. So I am think we should welcome them all.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 20:38,11/17/20 20:50,100,705,TRUE,11/17/20 20:50,anonymous,EN,NA,Yes,Yes,NA,11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Uneducated|Immoral|Intelligent|Honest|Hardworking|Lazy|Responsible|Violent|Unlawful|Loyal,"Undocumented immigrants often started out as legal residents. The process of becoming a citizen is long and arduous, many do not have the privilege and means to withstand the process. Undocumented immigrants are one legal document away from being a legal resident, it does not change who they are as people in any capacity.",19,Female,NA,Other,No,Independent,NA,Closer to Democratic Party,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C4,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,1,1,NA,1,1,NA,1,1,NA,5,5,NA,5,5,RVGSu,T4,"Undocumented immigrants often started out as legal residents. The process of becoming a citizen is long and arduous, many do not have the privilege and means to withstand the process. Undocumented immigrants are one legal document away from being a legal resident, it does not change who they are as people in any capacity.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 20:49,11/17/20 20:54,100,271,TRUE,11/17/20 20:54,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,2,4,2,2,4,3,1 (not well at all),2,4,4,Hardworking|Responsible|Uneducated|Violent|Unlawful|Loyal|Immoral|Lazy|Honest|Intelligent,"A typical immigrant is hard working and is resilient. They want the best for themselves and their family. They would do anything to ensure the safety and well being of the people they love. Often they dont have a choice but to make it to the US or wherever their destination may be. And although it's a huge risk, its often one many of them are willing to take.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male,NA,Black or African American,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C1,2,NA,2,4,NA,4,2,NA,2,2,NA,2,4,NA,4,3,NA,3,1,NA,1,2,NA,2,4,NA,4,4,NA,4,ELqiM,T1,"A typical immigrant is hard working and is resilient. They want the best for themselves and their family. They would do anything to ensure the safety and well being of the people they love. Often they dont have a choice but to make it to the US or wherever their destination may be. And although it's a huge risk, its often one many of them are willing to take.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,11/17/20 21:17,11/17/20 21:21,100,231,TRUE,11/17/20 21:21,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,4,5 (very well),3,1 (not well at all),4,2,1 (not well at all),1 (not well at all),5 (very well),3,Responsible|Unlawful|Violent|Intelligent|Uneducated|Immoral|Hardworking|Loyal|Lazy|Honest,"I think that they come to this country escaping poverty, corruption, or other things. If someone is willing to risk their life to leave their country it has to be for a reason. I think they are hardworking because they come and do jobs no one else will do for the bare minimum. I have very high views of working immigrants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Female,NA,Other,Yes,Democrat,NA,NA,Liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C3,4,NA,4,5,NA,5,3,NA,3,1,NA,1,4,NA,4,2,NA,2,1,NA,1,1,NA,1,5,NA,5,3,NA,3,ws1Xz,T3,"I think that they come to this country escaping poverty, corruption, or other things. If someone is willing to risk their life to leave their country it has to be for a reason. I think they are hardworking because they come and do jobs no one else will do for the bare minimum. I have very high views of working immigrants.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NA,11/17/20 21:20,11/17/20 21:22,100,97,TRUE,11/17/20 21:22,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,3,5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),1 (not well at all),1 (not well at all),1 (not well at all),3,3,Violent|Loyal|Uneducated|Unlawful|Immoral|Lazy|Intelligent|Honest|Responsible|Hardworking,The typical undocumented immigrant is fleeing violence or poverty and overstays their visa.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female,NA,Other,Yes,Democrat,NA,NA,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C5,3,NA,3,5,NA,5,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,3,NA,3,3,NA,3,VQDPF,T5,The typical undocumented immigrant is fleeing violence or poverty and overstays their visa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 21:43,11/17/20 21:45,100,132,TRUE,11/17/20 21:45,anonymous,EN,NA,NA,NA,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Unlawful|Violent|Uneducated|Responsible|Immoral|Lazy|Loyal|Honest|Hardworking|Intelligent,"First of all, it is much more respectful to refer to immigrants without documentation as undocumented immigrants rather than illegal immigrants. While the previous questions required the assumption of a large group of people as a whole, when thinking about immigrants,I think of them as normal citizens, and I believe that most citizens in the United States are good, hardworking people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female,NA,White,No,Democrat,NA,NA,Extremely liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C1,5,NA,5,5,NA,5,1,NA,1,1,NA,1,5,NA,5,1,NA,1,1,NA,1,1,NA,1,5,NA,5,5,NA,5,M7YCH,T1,"First of all, it is much more respectful to refer to immigrants without documentation as undocumented immigrants rather than illegal immigrants. While the previous questions required the assumption of a large group of people as a whole, when thinking about immigrants,I think of them as normal citizens, and I believe that most citizens in the United States are good, hardworking people.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NA,11/17/20 21:55,11/17/20 21:58,100,171,TRUE,11/17/20 21:58,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,4,5 (very well),1 (not well at all),1 (not well at all),3,1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),3,Intelligent|Responsible|Hardworking|Lazy|Uneducated|Violent|Immoral|Unlawful|Honest|Loyal,"Illegal immigrants are people who desire to be in America for various reasons and are typically here to escape poverty, violence, or an undesirable situation. They are not bad people. They are people trying to make better lives for themselves and their families.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female,NA,White,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C3,4,NA,4,5,NA,5,1,NA,1,1,NA,1,3,NA,3,1,NA,1,1,NA,1,1,NA,1,5,NA,5,3,NA,3,jaQ6z,T3,"Illegal immigrants are people who desire to be in America for various reasons and are typically here to escape poverty, violence, or an undesirable situation. They are not bad people. They are people trying to make better lives for themselves and their families.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 21:55,11/17/20 21:59,100,248,TRUE,11/17/20 21:59,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,3,3,2,4,2,4,Honest|Uneducated|Immoral|Responsible|Lazy|Violent|Intelligent|Loyal|Hardworking|Unlawful,Undocumented immigrants must have had no other choice then to move to their new country. There are circumstances that have led to them being undocumented.,20,Female,NA,White,No,Independent,NA,Neither,Slightly liberal,NA,"My parents, grandparents and I were all born in the USA.",C2,NA,4,4,NA,2,2,NA,4,4,NA,3,3,NA,3,3,NA,3,3,NA,2,2,NA,4,4,NA,2,2,NA,4,4,o5CxP,T2,Undocumented immigrants must have had no other choice then to move to their new country. There are circumstances that have led to them being undocumented.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 21:57,11/17/20 21:59,100,120,TRUE,11/17/20 21:59,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),2,1 (not well at all),4,1 (not well at all),1 (not well at all),1 (not well at all),4,5 (very well),Responsible|Hardworking|Violent|Unlawful|Honest|Lazy|Intelligent|Immoral|Loyal|Uneducated,"hardworking people that are simply trying to provide them and their families with better lives, they are trying to work towards a stable opportunity",19,Female,NA,Asian,No,Democrat,NA,NA,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C6,NA,3,3,NA,5,5,NA,2,2,NA,1,1,NA,4,4,NA,1,1,NA,1,1,NA,1,1,NA,4,4,NA,5,5,V0lMx,T6,"hardworking people that are simply trying to provide them and their families with better lives, they are trying to work towards a stable opportunity",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 22:10,11/17/20 22:12,100,129,TRUE,11/17/20 22:12,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,2,4,4,4,2,2,Uneducated|Loyal|Violent|Responsible|Honest|Hardworking|Intelligent|Unlawful|Lazy|Immoral,They are poor people from dangerous places seeking shelter in US.,19,Male,NA,Asian,No,Independent,NA,Neither,"Moderate, middle of the road",Moderate,Other,C4,NA,2,2,NA,2,2,NA,4,4,NA,4,4,NA,2,2,NA,4,4,NA,4,4,NA,4,4,NA,2,2,NA,2,2,0BvNG,T4,They are poor people from dangerous places seeking shelter in US.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,11/17/20 22:43,11/17/20 22:48,100,303,TRUE,11/17/20 22:48,anonymous,EN,NA,Yes,Yes,NA,9/25/98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),3,3,4,2,3,2,3,3,Unlawful|Immoral|Honest|Violent|Responsible|Uneducated|Intelligent|Loyal|Hardworking|Lazy,"I feel as though there is space for them and welcome them, I do however wish they would do something to work towards citizenship.",22,Male,NA,White,No,Independent,NA,Neither,Slightly liberal,NA,"My parents, grandparents and I were all born in the USA.",C4,NA,3,3,NA,5,5,NA,3,3,NA,3,3,NA,4,4,NA,2,2,NA,3,3,NA,2,2,NA,3,3,NA,3,3,szIQa,T4,"I feel as though there is space for them and welcome them, I do however wish they would do something to work towards citizenship.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,11/17/20 23:07,11/17/20 23:09,100,103,TRUE,11/17/20 23:09,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",11/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,3,1 (not well at all),1 (not well at all),3,3,Immoral|Responsible|Uneducated|Hardworking|Violent|Loyal|Honest|Intelligent|Unlawful|Lazy,they had no choice to be undocumented.,21,Female,NA,Asian,No,Republican,NA,NA,Conservative,NA,Other,C6,NA,2,2,NA,3,3,NA,2,2,NA,2,2,NA,3,3,NA,3,3,NA,1,1,NA,1,1,NA,3,3,NA,3,3,CnvfB,T6,they had no choice to be undocumented.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
